T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application,Device
.367909000,36.722219566,3.694343554,.500021000,37.590149566,NA,.0000816041,39708,346900,NA,107928.8628438010,693770.8616238117,NA,NA,.867930000,37.590149566,.867930000,Edge-Only,YOLO,192.168.1.168
.413146000,39.276056459,3.735519202,.739113000,40.428315459,NA,.0000872792,228536,1986232,NA,553160.3839804814,2687318.4479233892,NA,NA,1.152259000,40.428315459,1.152259000,Edge-Only,YOLO,192.168.1.168
.369102000,41.689262043,3.685348282,.955416000,43.013780043,NA,.0000926418,187032,2805260,NA,506721.7191995708,2936166.0261079990,NA,NA,1.324518000,43.013780043,1.324518000,Edge-Only,YOLO,192.168.1.168
.446063000,36.742759134,3.701935809,.545688000,37.734510134,NA,.0000816497,39708,346880,NA,89018.8157278231,635674.5979387488,NA,NA,.991751000,37.734510134,.991751000,Edge-Only,YOLO,192.168.1.168
.368365000,39.721199425,3.705276593,1.565848000,41.655412425,NA,.0000882684,228536,1986232,NA,620406.3904008252,1268470.5028840602,NA,NA,1.934213000,41.655412425,1.934213000,Edge-Only,YOLO,192.168.1.168
.448721000,41.102991131,3.732904029,.720676000,42.272388131,NA,.0000913390,187032,2805220,NA,416811.3371114790,3892484.2786494902,NA,NA,1.169397000,42.272388131,1.169397000,Edge-Only,YOLO,192.168.1.168
.382168000,36.940356819,3.707854436,.637486000,37.960010819,NA,.0000820888,39708,346840,NA,103901.9488811203,544074.6934050316,NA,NA,1.019654000,37.960010819,1.019654000,Edge-Only,YOLO,192.168.1.168
.393366000,39.644110798,3.752512442,.701424000,40.738900798,NA,.0000880971,228536,1986232,NA,580975.4783077337,2831713.7708433130,NA,NA,1.094790000,40.738900798,1.094790000,Edge-Only,YOLO,192.168.1.168
.534272000,41.327092345,3.707370880,.757247000,42.618611345,NA,.0000918370,187032,2805260,NA,350068.8787733588,3704550.8268768314,NA,NA,1.291519000,42.618611345,1.291519000,Edge-Only,YOLO,192.168.1.168
.369556000,37.061355301,3.695819794,.532948000,37.963859301,NA,.0000823577,39708,346880,NA,107447.8563465347,650870.2537583404,NA,NA,.902504000,37.963859301,.902504000,Edge-Only,YOLO,192.168.1.168
.409183000,39.486527142,3.714278452,.761574000,40.657284142,NA,.0000877469,228536,1986192,NA,558517.8269869471,2608009.2019948159,NA,NA,1.170757000,40.657284142,1.170757000,Edge-Only,YOLO,192.168.1.168
.399237000,41.055489489,3.718965788,.799559000,42.254285489,NA,.0000912335,187032,2805280,NA,468473.6134175940,3508534.0794112754,NA,NA,1.198796000,42.254285489,1.198796000,Edge-Only,YOLO,192.168.1.168
.402034000,36.735389730,3.705407855,.588481000,37.725904730,NA,.0000816333,39708,346880,NA,98767.7659103458,589449.7868240435,NA,NA,.990515000,37.725904730,.990515000,Edge-Only,YOLO,192.168.1.168
.548756000,39.533446578,3.739971120,.844982000,40.927184578,NA,.0000878512,228536,1986192,NA,416461.9612359591,2350573.1483037508,NA,NA,1.393738000,40.927184578,1.393738000,Edge-Only,YOLO,192.168.1.168
.384381000,41.066680428,3.765206734,.823309000,42.274370428,NA,.0000912583,187032,2805280,NA,486579.7216823932,3407323.3743345451,NA,NA,1.207690000,42.274370428,1.207690000,Edge-Only,YOLO,192.168.1.168
.477711000,37.012970531,3.675050359,.651870000,38.142551531,NA,.0000822502,39708,346880,NA,83121.3851052205,532130.6395446944,NA,NA,1.129581000,38.142551531,1.129581000,Edge-Only,YOLO,192.168.1.168
.437993000,39.512796043,3.708256942,.827218000,40.778007043,NA,.0000878053,228536,1986232,NA,521780.0284479432,2401098.6221286287,NA,NA,1.265211000,40.778007043,1.265211000,Edge-Only,YOLO,192.168.1.168
.422335000,41.104993838,3.771675000,.859672000,42.387000838,NA,.0000913435,187032,2805260,NA,442852.2381521777,3263174.7922463451,NA,NA,1.282007000,42.387000838,1.282007000,Edge-Only,YOLO,192.168.1.168
.470002000,36.801565143,3.696008768,.625197000,37.896764143,NA,.0000817804,39708,346860,NA,84484.7468734175,554801.1266848689,NA,NA,1.095199000,37.896764143,1.095199000,Edge-Only,YOLO,192.168.1.168
.405796000,39.155902186,3.720011122,.932074000,40.493772186,NA,.0000870122,228536,1986232,NA,563179.5286301491,2130981.0165287305,NA,NA,1.337870000,40.493772186,1.337870000,Edge-Only,YOLO,192.168.1.168
.439228000,41.325096590,3.730494444,.839670000,42.603994590,NA,.0000918326,187032,2805260,NA,425819.8475507025,3340907.7375635666,NA,NA,1.278898000,42.603994590,1.278898000,Edge-Only,YOLO,192.168.1.168
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application,Device
.575493000,48.678200851,4.702326460,.590618000,49.844311851,NA,.0001081726,39708,346880,NA,68998.2328195130,587317.0137042894,NA,NA,1.166111000,49.844311851,1.166111000,Edge-Only,YOLO,192.168.1.224
.490024000,49.913295542,3.486544105,.808391000,51.211710542,NA,.0001109173,228536,1986352,NA,466377.1570372063,2457167.3855844510,NA,NA,1.298415000,51.211710542,1.298415000,Edge-Only,YOLO,192.168.1.224
.499821000,52.037044686,3.465557950,1.494717000,54.031582686,NA,.0001156367,187032,2806040,NA,374197.9628707077,1877305.2022556778,NA,NA,1.994538000,54.031582686,1.994538000,Edge-Only,YOLO,192.168.1.224
.469608000,46.616983611,3.432572123,.564705000,47.651296611,NA,.0001035922,39708,346940,NA,84555.6293759901,614373.8766258488,NA,NA,1.034313000,47.651296611,1.034313000,Edge-Only,YOLO,192.168.1.224
.519681000,49.449958746,3.444154459,.829913000,50.799552746,NA,.0001098876,228536,1986292,NA,439762.0848174168,2393373.7632739817,NA,NA,1.349594000,50.799552746,1.349594000,Edge-Only,YOLO,192.168.1.224
.501580000,52.836299031,3.455067239,.832704000,54.170583031,NA,.0001174128,187032,2805320,NA,372885.6812472586,3368928.2145876565,NA,NA,1.334284000,54.170583031,1.334284000,Edge-Only,YOLO,192.168.1.224
.445179000,47.014353174,3.421296295,.549994000,48.009526174,NA,.0001044752,39708,346940,NA,89195.5820018464,630806.8815296166,NA,NA,.995173000,48.009526174,.995173000,Edge-Only,YOLO,192.168.1.224
.548418000,49.910346019,3.423748282,.763620000,51.222384019,NA,.0001109107,228536,1986312,NA,416718.6343263714,2601178.5966842146,NA,NA,1.312038000,51.222384019,1.312038000,Edge-Only,YOLO,192.168.1.224
.439032000,51.972579669,3.447260438,.838256000,53.249867669,NA,.0001154934,187032,2805560,NA,426009.9491608812,3346901.1853180889,NA,NA,1.277288000,53.249867669,1.277288000,Edge-Only,YOLO,192.168.1.224
.453670000,46.570397378,3.441208514,.589075000,47.613142378,NA,.0001034887,39708,346900,NA,87526.1754138470,588889.3604379747,NA,NA,1.042745000,47.613142378,1.042745000,Edge-Only,YOLO,192.168.1.224
.514396000,49.928086224,3.453944406,.999198000,51.441680224,NA,.0001109501,228536,1986232,NA,444280.2821172792,1987826.2366417867,NA,NA,1.513594000,51.441680224,1.513594000,Edge-Only,YOLO,192.168.1.224
.486787000,51.882269707,3.451487674,.866684000,53.235740707,NA,.0001152927,187032,2805300,NA,384217.3270855630,3236819.8789870356,NA,NA,1.353471000,53.235740707,1.353471000,Edge-Only,YOLO,192.168.1.224
.430358000,46.463278901,3.432365538,.513006000,47.406642901,NA,.0001032506,39708,346940,NA,92267.3680981880,676288.3864906063,NA,NA,.943364000,47.406642901,.943364000,Edge-Only,YOLO,192.168.1.224
.547581000,49.583311625,3.457920223,.783889000,50.914781625,NA,.0001101840,228536,1986232,NA,417355.6058373099,2533817.9257522429,NA,NA,1.331470000,50.914781625,1.331470000,Edge-Only,YOLO,192.168.1.224
.483182000,53.072608317,3.427359464,1.423476000,54.979266317,NA,.0001179379,187032,2805240,NA,387083.9559420673,1970697.0823533378,NA,NA,1.906658000,54.979266317,1.906658000,Edge-Only,YOLO,192.168.1.224
.521746000,46.739667909,3.412126394,.526679000,47.788092909,NA,.0001038648,39708,346940,NA,76105.9979376938,658731.4094543355,NA,NA,1.048425000,47.788092909,1.048425000,Edge-Only,YOLO,192.168.1.224
